80.18730,13.08588
80.23405,13.07572
80.28821,13.12589
80.25683,13.05496
80.23391,13.12631
80.21930,13.09549
80.19340,13.05872
80.28481,13.10233
80.24661,13.09359
80.23236,13.11852
80.21825,13.07645
80.26439,13.04897
