88.37546,22.57320
88.47963,22.57471
88.40132,22.60495
88.37753,22.52133
88.43681,22.59777
88.35113,22.55850
88.38887,22.55641
88.41435,22.57987
88.33079,22.52453
88.38727,22.51881
88.35691,22.58317
